,county_fips_code,mask_never,mask_rarely,mask_sometimes,mask_frequently,mask_always,mask_at_times
2356,45081,0.053,0.095,0.117,0.206,0.529,0.354
2357,45083,0.06,0.091,0.126,0.227,0.496,0.378
2358,45085,0.128,0.054,0.154,0.182,0.483,0.364
2359,45087,0.14,0.02,0.074,0.305,0.462,0.465
2360,45089,0.034,0.057,0.12,0.158,0.631,0.249
2361,45091,0.057,0.074,0.062,0.204,0.602,0.335
2362,46003,0.239,0.073,0.236,0.15,0.302,0.462
2363,46005,0.234,0.104,0.147,0.173,0.342,0.511
2364,46007,0.147,0.052,0.117,0.327,0.356,0.526
2365,46009,0.108,0.205,0.198,0.193,0.295,0.506
2366,46011,0.04,0.124,0.263,0.229,0.345,0.393
2367,46013,0.256,0.098,0.142,0.166,0.338,0.52
2368,46015,0.163,0.075,0.168,0.264,0.33,0.502
2369,46017,0.161,0.059,0.157,0.253,0.371,0.473
2370,46019,0.12,0.085,0.153,0.204,0.438,0.409
2371,46021,0.155,0.167,0.122,0.277,0.278,0.569
2372,46023,0.117,0.149,0.254,0.192,0.288,0.458
2373,46025,0.211,0.147,0.172,0.125,0.345,0.483
2374,46027,0.091,0.178,0.116,0.243,0.373,0.512
2375,46029,0.185,0.144,0.25,0.117,0.305,0.446
2376,46031,0.144,0.19,0.134,0.285,0.247,0.569
2377,46033,0.132,0.088,0.156,0.229,0.396,0.449
2378,46035,0.249,0.074,0.303,0.107,0.267,0.43
2379,46037,0.256,0.14,0.175,0.118,0.311,0.514
2380,46039,0.136,0.111,0.275,0.169,0.309,0.416
2381,46041,0.069,0.057,0.141,0.237,0.497,0.363
2382,46043,0.189,0.108,0.269,0.146,0.289,0.443
2383,46045,0.217,0.088,0.15,0.197,0.348,0.502
2384,46047,0.141,0.093,0.152,0.25,0.364,0.484
2385,46049,0.205,0.079,0.146,0.198,0.372,0.482
2386,46051,0.259,0.129,0.232,0.12,0.26,0.508
2387,46053,0.113,0.118,0.206,0.264,0.299,0.495
2388,46055,0.117,0.051,0.151,0.241,0.44,0.409
2389,46057,0.119,0.143,0.256,0.137,0.345,0.399
2390,46059,0.182,0.071,0.147,0.225,0.376,0.478
2391,46061,0.185,0.107,0.269,0.148,0.29,0.44
2392,46063,0.105,0.068,0.145,0.235,0.446,0.408
2393,46065,0.091,0.027,0.109,0.251,0.523,0.369
2394,46067,0.129,0.163,0.199,0.188,0.321,0.48
2395,46069,0.142,0.053,0.142,0.234,0.43,0.429
2396,46071,0.129,0.052,0.136,0.281,0.401,0.462
2397,46073,0.233,0.073,0.185,0.184,0.326,0.49
2398,46075,0.115,0.03,0.101,0.293,0.462,0.438
2399,46077,0.128,0.13,0.217,0.184,0.341,0.442
2400,46079,0.11,0.144,0.183,0.237,0.326,0.491
2401,46081,0.124,0.089,0.154,0.205,0.428,0.418
2402,46083,0.078,0.181,0.106,0.25,0.385,0.509
2403,46085,0.13,0.046,0.119,0.287,0.419,0.463
2404,46087,0.113,0.154,0.144,0.238,0.35,0.505
2405,46089,0.204,0.091,0.161,0.22,0.323,0.515
2406,46091,0.196,0.146,0.183,0.161,0.313,0.503
2407,46093,0.123,0.078,0.161,0.214,0.425,0.415
2408,46095,0.136,0.028,0.091,0.34,0.405,0.504
2409,46097,0.16,0.123,0.216,0.218,0.284,0.501
2410,46099,0.087,0.187,0.106,0.251,0.369,0.525
2411,46101,0.078,0.183,0.165,0.245,0.329,0.506
2412,46102,0.15,0.075,0.139,0.281,0.355,0.506
2413,46103,0.127,0.078,0.159,0.222,0.414,0.427
2414,46105,0.132,0.081,0.185,0.243,0.36,0.456
2415,46107,0.131,0.067,0.147,0.225,0.431,0.423
2416,46109,0.241,0.175,0.164,0.094,0.326,0.51
2417,46111,0.252,0.095,0.222,0.155,0.276,0.502
2418,46115,0.232,0.103,0.132,0.173,0.36,0.508
2419,46117,0.08,0.024,0.104,0.245,0.546,0.349
2420,46119,0.084,0.031,0.128,0.228,0.528,0.343
2421,46121,0.147,0.031,0.097,0.368,0.357,0.546
2422,46123,0.142,0.066,0.138,0.311,0.343,0.519
2423,46125,0.084,0.176,0.115,0.251,0.375,0.511
2424,46127,0.082,0.177,0.12,0.204,0.418,0.463
2425,46129,0.14,0.144,0.132,0.265,0.318,0.549
2426,46135,0.109,0.205,0.167,0.26,0.259,0.569
2427,46137,0.105,0.053,0.172,0.235,0.434,0.393
2428,47001,0.088,0.105,0.112,0.215,0.48,0.408
2429,47003,0.164,0.093,0.246,0.248,0.249,0.505
2430,47005,0.169,0.109,0.206,0.21,0.306,0.488
2431,47007,0.082,0.122,0.131,0.251,0.415,0.455
2432,47009,0.069,0.089,0.097,0.183,0.562,0.341
2433,47011,0.121,0.098,0.126,0.282,0.373,0.501
2434,47013,0.059,0.075,0.204,0.109,0.554,0.243
2435,47015,0.209,0.089,0.238,0.182,0.282,0.48
2436,47017,0.179,0.088,0.163,0.234,0.337,0.501
2437,47019,0.115,0.031,0.151,0.215,0.487,0.361
2438,47021,0.018,0.067,0.155,0.28,0.48,0.365
2439,47023,0.108,0.068,0.122,0.362,0.34,0.538
2440,47025,0.163,0.114,0.091,0.236,0.397,0.513
2441,47027,0.099,0.105,0.264,0.126,0.406,0.33
2442,47029,0.197,0.118,0.082,0.171,0.431,0.486
2443,47031,0.165,0.09,0.174,0.208,0.363,0.463
2444,47033,0.14,0.078,0.123,0.226,0.432,0.444
2445,47035,0.096,0.093,0.201,0.214,0.395,0.403
2446,47037,0.02,0.037,0.086,0.181,0.677,0.238
2447,47039,0.175,0.171,0.168,0.168,0.318,0.514
2448,47041,0.157,0.152,0.231,0.132,0.328,0.441
2449,47043,0.054,0.076,0.079,0.336,0.455,0.466
2450,47045,0.175,0.17,0.12,0.204,0.331,0.549
2451,47047,0.022,0.001,0.089,0.205,0.682,0.228
2452,47049,0.123,0.122,0.157,0.162,0.437,0.407
2453,47051,0.166,0.092,0.13,0.201,0.411,0.459
2454,47053,0.182,0.086,0.111,0.26,0.361,0.528
2455,47055,0.061,0.068,0.192,0.237,0.441,0.366
2456,47057,0.126,0.134,0.129,0.221,0.39,0.481
2457,47059,0.125,0.178,0.033,0.254,0.41,0.557
2458,47061,0.142,0.165,0.151,0.212,0.33,0.519
2459,47063,0.157,0.113,0.121,0.189,0.42,0.459
2460,47065,0.116,0.116,0.129,0.229,0.411,0.461
2461,47067,0.148,0.243,0.059,0.14,0.41,0.531
2462,47069,0.035,0.056,0.215,0.261,0.434,0.352
2463,47071,0.142,0.14,0.107,0.241,0.371,0.523
2464,47073,0.118,0.146,0.132,0.196,0.407,0.46
2465,47075,0.086,0.026,0.169,0.155,0.565,0.267
2466,47077,0.127,0.107,0.156,0.282,0.327,0.516
2467,47079,0.092,0.09,0.264,0.207,0.347,0.389
2468,47081,0.063,0.057,0.082,0.217,0.581,0.337
2469,47083,0.108,0.049,0.116,0.337,0.39,0.494
2470,47085,0.121,0.095,0.156,0.267,0.36,0.483
2471,47087,0.138,0.128,0.249,0.093,0.392,0.359
2472,47089,0.151,0.092,0.149,0.176,0.431,0.419
2473,47091,0.107,0.079,0.141,0.261,0.412,0.447
2474,47093,0.036,0.032,0.144,0.209,0.579,0.277
2475,47095,0.133,0.143,0.166,0.201,0.357,0.477
2476,47097,0.064,0.094,0.191,0.142,0.508,0.3
2477,47099,0.074,0.129,0.156,0.192,0.45,0.395
2478,47101,0.098,0.084,0.198,0.236,0.385,0.418
2479,47103,0.126,0.187,0.106,0.214,0.367,0.527
2480,47105,0.041,0.06,0.107,0.219,0.573,0.32
2481,47107,0.077,0.087,0.155,0.298,0.384,0.462
2482,47109,0.107,0.105,0.115,0.274,0.4,0.486
2483,47111,0.146,0.085,0.215,0.083,0.47,0.314
2484,47113,0.1,0.056,0.129,0.334,0.381,0.49
2485,47115,0.115,0.122,0.135,0.247,0.381,0.484
2486,47117,0.219,0.129,0.139,0.164,0.349,0.512
2487,47119,0.119,0.07,0.19,0.156,0.466,0.345
2488,47121,0.08,0.118,0.136,0.214,0.453,0.412
2489,47123,0.07,0.138,0.165,0.229,0.397,0.437
2490,47125,0.083,0.063,0.203,0.228,0.423,0.374
2491,47127,0.173,0.101,0.176,0.235,0.316,0.509
2492,47129,0.08,0.113,0.077,0.318,0.413,0.511
2493,47131,0.117,0.125,0.187,0.246,0.325,0.488
2494,47133,0.12,0.131,0.228,0.128,0.393,0.379
2495,47135,0.18,0.148,0.137,0.159,0.376,0.487
2496,47137,0.105,0.128,0.219,0.133,0.416,0.366
2497,47139,0.089,0.069,0.15,0.24,0.452,0.398
2498,47141,0.16,0.164,0.207,0.099,0.369,0.423
2499,47143,0.096,0.154,0.113,0.154,0.483,0.404
2500,47145,0.074,0.142,0.105,0.274,0.405,0.49
2501,47147,0.187,0.069,0.081,0.159,0.504,0.415
2502,47149,0.081,0.073,0.121,0.215,0.51,0.369
2503,47151,0.121,0.144,0.154,0.219,0.362,0.484
2504,47153,0.108,0.087,0.177,0.289,0.339,0.484
2505,47155,0.039,0.072,0.15,0.183,0.556,0.294
2506,47157,0.034,0.025,0.105,0.184,0.653,0.243
2507,47159,0.088,0.091,0.202,0.113,0.507,0.292
2508,47161,0.071,0.045,0.15,0.214,0.521,0.33
2509,47163,0.096,0.091,0.143,0.187,0.483,0.374
2510,47165,0.104,0.069,0.14,0.196,0.49,0.369
2511,47167,0.081,0.025,0.223,0.138,0.533,0.244
2512,47169,0.112,0.063,0.241,0.133,0.452,0.308
2513,47171,0.049,0.041,0.108,0.306,0.497,0.396
2514,47173,0.086,0.145,0.167,0.181,0.421,0.412
2515,47175,0.145,0.147,0.147,0.239,0.323,0.531
2516,47177,0.14,0.107,0.189,0.212,0.352,0.459
2517,47179,0.061,0.074,0.166,0.218,0.48,0.353
2518,47181,0.089,0.215,0.136,0.147,0.414,0.451
2519,47183,0.093,0.135,0.228,0.251,0.292,0.479
2520,47185,0.185,0.205,0.162,0.115,0.333,0.505
2521,47187,0.019,0.073,0.091,0.212,0.604,0.304
2522,47189,0.105,0.035,0.099,0.192,0.568,0.332
2523,48001,0.172,0.104,0.095,0.088,0.541,0.364
2524,48003,0.09,0.044,0.067,0.202,0.597,0.336
2525,48005,0.121,0.064,0.079,0.2,0.536,0.385
2526,48007,0.006,0.005,0.17,0.074,0.746,0.085
2527,48009,0.081,0.053,0.099,0.091,0.676,0.225
2528,48011,0.08,0.066,0.116,0.25,0.488,0.396
2529,48013,0.001,0.01,0.032,0.156,0.802,0.167
2530,48015,0.006,0.024,0.054,0.224,0.692,0.254
2531,48017,0.018,0.106,0.06,0.217,0.598,0.341
2532,48019,0.073,0.018,0.07,0.09,0.749,0.181
2533,48021,0.007,0.02,0.084,0.161,0.729,0.188
2534,48023,0.066,0.075,0.134,0.104,0.62,0.245
2535,48025,0.001,0.003,0.052,0.19,0.753,0.194
2536,48027,0.01,0.035,0.078,0.205,0.672,0.25
2537,48029,0.015,0.016,0.057,0.09,0.822,0.121
2538,48031,0.005,0.019,0.115,0.074,0.788,0.098
2539,48033,0.039,0.115,0.125,0.107,0.614,0.261
2540,48035,0.031,0.154,0.102,0.248,0.465,0.433
2541,48037,0.058,0.134,0.114,0.221,0.473,0.413
2542,48039,0.021,0.042,0.075,0.17,0.691,0.233
2543,48041,0.012,0.038,0.067,0.347,0.537,0.397
2544,48043,0.011,0.012,0.077,0.172,0.728,0.195
2545,48045,0.105,0.077,0.113,0.187,0.518,0.369
2546,48047,0.061,0.004,0.166,0.09,0.678,0.155
2547,48049,0.085,0.077,0.066,0.239,0.534,0.401
2548,48051,0.02,0.072,0.071,0.281,0.555,0.373
2549,48053,0.031,0.039,0.055,0.194,0.682,0.264
2550,48055,0.001,0.001,0.063,0.185,0.751,0.187
2551,48057,0.019,0.028,0.179,0.071,0.703,0.118
2552,48059,0.049,0.06,0.119,0.205,0.567,0.314
2553,48061,0.035,0.061,0.034,0.056,0.813,0.152
2554,48063,0.017,0.064,0.213,0.235,0.471,0.316
2555,48065,0.099,0.064,0.124,0.252,0.462,0.415
2556,48067,0.034,0.145,0.17,0.209,0.441,0.388
2557,48069,0.057,0.051,0.043,0.296,0.553,0.404
2558,48071,0.027,0.094,0.078,0.201,0.6,0.322
2559,48073,0.123,0.063,0.148,0.192,0.475,0.378
2560,48075,0.147,0.124,0.189,0.206,0.334,0.477
2561,48077,0.066,0.049,0.105,0.087,0.693,0.202
2562,48079,0.029,0.078,0.068,0.229,0.595,0.336
2563,48081,0.039,0.056,0.093,0.241,0.572,0.336
2564,48083,0.053,0.048,0.084,0.259,0.556,0.36
2565,48085,0.021,0.026,0.054,0.181,0.719,0.228
2566,48087,0.239,0.142,0.176,0.16,0.284,0.541
2567,48089,0.004,0.044,0.078,0.228,0.645,0.276
2568,48091,0.007,0.044,0.063,0.146,0.74,0.197
2569,48093,0.045,0.075,0.059,0.2,0.621,0.32
2570,48095,0.012,0.029,0.072,0.279,0.607,0.32
2571,48097,0.118,0.026,0.056,0.207,0.594,0.351
2572,48099,0.015,0.027,0.142,0.194,0.622,0.236
2573,48101,0.107,0.106,0.188,0.176,0.423,0.389
2574,48103,0.08,0.056,0.096,0.199,0.57,0.335
2575,48105,0.026,0.071,0.072,0.225,0.606,0.322
2576,48107,0.031,0.071,0.058,0.227,0.613,0.329
2577,48109,0.125,0.006,0.039,0.176,0.654,0.307
2578,48111,0.119,0.074,0.123,0.289,0.396,0.482
2579,48113,0.024,0.019,0.059,0.141,0.757,0.184
2580,48115,0.03,0.023,0.074,0.115,0.759,0.168
2581,48117,0.063,0.063,0.095,0.284,0.494,0.41
2582,48119,0.04,0.074,0.094,0.285,0.507,0.399
2583,48121,0.016,0.025,0.046,0.204,0.709,0.245
2584,48123,0.003,0.019,0.091,0.061,0.827,0.083
2585,48125,0.032,0.071,0.111,0.254,0.532,0.357
2586,48127,0.021,0.059,0.097,0.133,0.69,0.213
2587,48129,0.139,0.065,0.147,0.21,0.439,0.414
2588,48131,0.122,0.003,0.132,0.053,0.691,0.178
2589,48133,0.055,0.089,0.104,0.195,0.557,0.339
2590,48135,0.085,0.047,0.076,0.204,0.588,0.336
2591,48137,0.016,0.047,0.145,0.101,0.691,0.164
2592,48139,0.027,0.017,0.044,0.19,0.722,0.234
2593,48141,0.007,0.007,0.033,0.075,0.877,0.089
2594,48143,0.017,0.096,0.075,0.202,0.609,0.315
2595,48145,0.009,0.029,0.061,0.187,0.715,0.225
2596,48147,0.117,0.126,0.131,0.226,0.4,0.469
2597,48149,0.006,0.05,0.259,0.142,0.543,0.198
2598,48151,0.097,0.097,0.109,0.186,0.51,0.38
2599,48153,0.049,0.063,0.043,0.216,0.629,0.328
2600,48155,0.045,0.101,0.23,0.147,0.477,0.293
2601,48157,0.024,0.03,0.057,0.115,0.774,0.169
2602,48159,0.013,0.055,0.131,0.327,0.474,0.395
2603,48161,0.025,0.121,0.085,0.137,0.632,0.283
2604,48163,0.136,0.007,0.038,0.108,0.71,0.251
2605,48165,0.121,0.034,0.033,0.176,0.636,0.331
2606,48167,0.033,0.037,0.105,0.207,0.617,0.277
2607,48169,0.034,0.079,0.067,0.207,0.612,0.32
2608,48171,0.095,0.091,0.107,0.114,0.592,0.3
2609,48173,0.069,0.054,0.058,0.234,0.586,0.357
2610,48175,0.001,0.025,0.16,0.077,0.737,0.103
2611,48177,0.001,0.001,0.091,0.078,0.828,0.08
2612,48179,0.139,0.069,0.134,0.222,0.436,0.43
2613,48181,0.064,0.063,0.095,0.247,0.53,0.374
2614,48183,0.053,0.064,0.074,0.186,0.623,0.303
2615,48185,0.025,0.047,0.04,0.348,0.54,0.42
2616,48187,0.027,0.022,0.032,0.125,0.794,0.174
2617,48189,0.066,0.058,0.028,0.239,0.609,0.363
2618,48191,0.179,0.065,0.19,0.157,0.41,0.401
2619,48193,0.019,0.085,0.137,0.267,0.493,0.371
2620,48195,0.136,0.076,0.126,0.234,0.428,0.446
2621,48197,0.042,0.116,0.237,0.223,0.381,0.381
2622,48199,0.021,0.054,0.102,0.187,0.636,0.262
2623,48201,0.019,0.024,0.069,0.152,0.736,0.195
2624,48203,0.086,0.037,0.088,0.19,0.599,0.313
2625,48205,0.1,0.07,0.116,0.28,0.434,0.45
2626,48207,0.087,0.128,0.137,0.209,0.439,0.424
2627,48209,0.0,0.007,0.022,0.115,0.855,0.122
2628,48211,0.189,0.125,0.139,0.138,0.409,0.452
2629,48213,0.043,0.072,0.127,0.197,0.56,0.312
2630,48215,0.055,0.003,0.033,0.084,0.826,0.142
2631,48217,0.047,0.083,0.029,0.242,0.599,0.372
2632,48219,0.031,0.072,0.06,0.237,0.6,0.34
2633,48221,0.009,0.122,0.135,0.124,0.61,0.255
2634,48223,0.054,0.026,0.062,0.369,0.488,0.449
2635,48225,0.182,0.09,0.104,0.15,0.474,0.422
2636,48227,0.063,0.063,0.061,0.218,0.596,0.344
2637,48229,0.013,0.003,0.076,0.029,0.88,0.045
2638,48231,0.069,0.072,0.082,0.285,0.492,0.426
2639,48233,0.112,0.064,0.128,0.249,0.447,0.425
2640,48235,0.009,0.047,0.058,0.276,0.61,0.332
2641,48237,0.009,0.018,0.012,0.37,0.592,0.397
2642,48239,0.02,0.062,0.146,0.075,0.696,0.157
2643,48241,0.04,0.055,0.068,0.125,0.712,0.22
2644,48243,0.009,0.005,0.038,0.186,0.763,0.2
2645,48245,0.036,0.075,0.11,0.171,0.608,0.282
2646,48247,0.071,0.003,0.079,0.099,0.748,0.173
2647,48249,0.057,0.007,0.137,0.051,0.748,0.115
2648,48251,0.024,0.079,0.056,0.199,0.642,0.302
2649,48253,0.064,0.079,0.121,0.193,0.543,0.336
2650,48255,0.0,0.001,0.104,0.145,0.75,0.146
2651,48257,0.063,0.058,0.041,0.155,0.682,0.276
2652,48259,0.002,0.059,0.076,0.158,0.705,0.219
2653,48261,0.04,0.01,0.08,0.098,0.772,0.148
2654,48263,0.069,0.168,0.172,0.167,0.424,0.404
2655,48265,0.059,0.149,0.167,0.154,0.472,0.362
2656,48267,0.036,0.126,0.165,0.207,0.466,0.369
2657,48269,0.065,0.108,0.177,0.254,0.397,0.427
2658,48271,0.004,0.059,0.121,0.084,0.733,0.147
2659,48273,0.063,0.015,0.075,0.121,0.726,0.199
2660,48275,0.063,0.105,0.184,0.145,0.502,0.313
2661,48277,0.054,0.095,0.135,0.238,0.478,0.387
2662,48279,0.038,0.065,0.046,0.255,0.597,0.358
2663,48281,0.024,0.019,0.077,0.233,0.648,0.276
2664,48283,0.152,0.002,0.083,0.097,0.667,0.251
2665,48285,0.008,0.029,0.114,0.114,0.736,0.151
2666,48287,0.035,0.122,0.148,0.142,0.553,0.299
2667,48289,0.089,0.078,0.111,0.192,0.531,0.359
2668,48291,0.019,0.034,0.114,0.182,0.65,0.235
2669,48293,0.005,0.086,0.061,0.087,0.762,0.178
2670,48295,0.147,0.143,0.099,0.195,0.415,0.485
2671,48297,0.005,0.003,0.081,0.189,0.722,0.197
2672,48299,0.08,0.036,0.056,0.214,0.615,0.33
2673,48301,0.109,0.047,0.081,0.221,0.543,0.377
2674,48303,0.031,0.072,0.056,0.232,0.61,0.335
2675,48305,0.032,0.068,0.054,0.222,0.624,0.322
2676,48307,0.031,0.053,0.09,0.34,0.486,0.424
2677,48309,0.022,0.049,0.046,0.161,0.721,0.232
2678,48311,0.043,0.002,0.21,0.203,0.542,0.248
2679,48313,0.065,0.032,0.097,0.337,0.469,0.434
2680,48315,0.076,0.067,0.118,0.211,0.528,0.354
2681,48317,0.075,0.043,0.056,0.235,0.591,0.353
2682,48319,0.043,0.091,0.163,0.247,0.456,0.381
2683,48321,0.004,0.051,0.113,0.161,0.67,0.216
2684,48323,0.005,0.091,0.129,0.13,0.645,0.226
2685,48325,0.006,0.017,0.07,0.155,0.753,0.178
2686,48327,0.013,0.048,0.088,0.289,0.562,0.35
2687,48329,0.083,0.044,0.066,0.219,0.588,0.346
2688,48331,0.006,0.019,0.07,0.228,0.679,0.253
2689,48333,0.041,0.117,0.062,0.261,0.518,0.419
2690,48335,0.168,0.131,0.087,0.126,0.489,0.425
2691,48337,0.041,0.08,0.129,0.22,0.529,0.341
2692,48339,0.031,0.073,0.061,0.145,0.69,0.249
2693,48341,0.101,0.064,0.123,0.27,0.441,0.435
2694,48343,0.038,0.116,0.21,0.176,0.46,0.33
2695,48345,0.067,0.053,0.084,0.206,0.591,0.326
2696,48347,0.094,0.06,0.097,0.221,0.528,0.375
2697,48349,0.006,0.024,0.114,0.217,0.639,0.247
2698,48351,0.057,0.049,0.11,0.152,0.631,0.258
2699,48353,0.09,0.072,0.108,0.187,0.544,0.349
2700,48355,0.024,0.034,0.028,0.079,0.835,0.137
2701,48357,0.15,0.104,0.105,0.201,0.439,0.455
2702,48359,0.084,0.065,0.109,0.278,0.464,0.427
2703,48361,0.051,0.07,0.105,0.157,0.618,0.278
2704,48363,0.027,0.023,0.029,0.181,0.74,0.231
2705,48365,0.027,0.033,0.211,0.281,0.448,0.341
2706,48367,0.02,0.048,0.055,0.206,0.671,0.274
2707,48369,0.033,0.081,0.089,0.277,0.521,0.391
2708,48371,0.05,0.051,0.15,0.197,0.551,0.298
2709,48373,0.016,0.099,0.052,0.144,0.689,0.259
2710,48375,0.067,0.063,0.113,0.272,0.485,0.402
2711,48377,0.003,0.003,0.032,0.174,0.789,0.18
2712,48379,0.143,0.062,0.038,0.245,0.512,0.45
2713,48381,0.063,0.063,0.109,0.274,0.491,0.4
2714,48383,0.058,0.061,0.064,0.237,0.58,0.356
2715,48385,0.03,0.065,0.164,0.187,0.554,0.282
2716,48387,0.059,0.136,0.098,0.254,0.452,0.449
2717,48389,0.07,0.04,0.086,0.204,0.6,0.314
2718,48391,0.002,0.011,0.235,0.073,0.678,0.086
2719,48393,0.16,0.074,0.133,0.205,0.427,0.439
2720,48395,0.014,0.041,0.055,0.334,0.555,0.389
2721,48397,0.033,0.041,0.101,0.18,0.645,0.254
2722,48399,0.033,0.039,0.104,0.228,0.596,0.3
2723,48401,0.038,0.04,0.101,0.331,0.491,0.409
2724,48403,0.105,0.046,0.103,0.15,0.596,0.301
2725,48405,0.096,0.033,0.07,0.222,0.58,0.351
2726,48407,0.009,0.064,0.082,0.112,0.733,0.185
2727,48409,0.015,0.02,0.053,0.074,0.838,0.109
2728,48411,0.026,0.101,0.099,0.255,0.519,0.382
2729,48413,0.002,0.029,0.054,0.271,0.644,0.302
2730,48415,0.143,0.177,0.127,0.09,0.463,0.41
2731,48417,0.061,0.099,0.14,0.183,0.518,0.343
2732,48419,0.025,0.035,0.117,0.369,0.453,0.429
2733,48421,0.125,0.073,0.129,0.267,0.406,0.465
2734,48423,0.108,0.091,0.104,0.168,0.529,0.367
2735,48425,0.027,0.161,0.133,0.201,0.477,0.389
2736,48427,0.039,0.008,0.023,0.1,0.831,0.147
2737,48429,0.058,0.149,0.221,0.127,0.445,0.334
2738,48431,0.032,0.077,0.067,0.252,0.572,0.361
2739,48433,0.084,0.122,0.12,0.224,0.449,0.43
2740,48435,0.009,0.042,0.08,0.209,0.659,0.26
2741,48437,0.084,0.075,0.053,0.255,0.532,0.414
2742,48439,0.023,0.034,0.077,0.144,0.722,0.201
2743,48441,0.054,0.059,0.12,0.191,0.575,0.304
2744,48443,0.021,0.061,0.167,0.154,0.597,0.236
2745,48445,0.034,0.066,0.061,0.226,0.613,0.326
2746,48447,0.073,0.135,0.172,0.118,0.501,0.326
2747,48449,0.019,0.117,0.191,0.264,0.409,0.4
2748,48451,0.007,0.038,0.071,0.271,0.613,0.316
2749,48453,0.015,0.008,0.024,0.158,0.795,0.181
2750,48455,0.052,0.077,0.065,0.181,0.625,0.31
2751,48457,0.021,0.066,0.054,0.155,0.703,0.242
2752,48459,0.051,0.076,0.104,0.179,0.59,0.306
2753,48461,0.077,0.058,0.088,0.21,0.567,0.345
2754,48463,0.014,0.022,0.136,0.081,0.747,0.117
2755,48465,0.003,0.05,0.09,0.072,0.784,0.125
2756,48467,0.138,0.143,0.151,0.161,0.407,0.442
2757,48469,0.008,0.039,0.138,0.058,0.757,0.105
2758,48471,0.029,0.058,0.079,0.179,0.655,0.266
2759,48473,0.016,0.06,0.07,0.236,0.618,0.312
2760,48475,0.08,0.052,0.094,0.197,0.577,0.329
2761,48477,0.02,0.031,0.087,0.328,0.534,0.379
2762,48479,0.033,0.0,0.064,0.136,0.767,0.169
2763,48481,0.011,0.072,0.076,0.216,0.625,0.299
2764,48483,0.23,0.139,0.158,0.126,0.346,0.495
2765,48485,0.073,0.046,0.096,0.092,0.692,0.211
2766,48487,0.046,0.081,0.171,0.168,0.535,0.295
2767,48489,0.034,0.015,0.067,0.064,0.82,0.113
2768,48491,0.016,0.033,0.065,0.177,0.708,0.226
2769,48493,0.0,0.003,0.072,0.208,0.716,0.211
2770,48495,0.087,0.05,0.086,0.196,0.581,0.333
2771,48497,0.008,0.127,0.046,0.17,0.649,0.305
2772,48499,0.046,0.073,0.071,0.283,0.526,0.402
2773,48501,0.084,0.035,0.065,0.254,0.561,0.373
2774,48503,0.062,0.063,0.086,0.144,0.645,0.269
2775,48505,0.047,0.001,0.035,0.138,0.779,0.186
2776,48507,0.036,0.075,0.115,0.138,0.635,0.249
2777,49001,0.099,0.026,0.271,0.283,0.32,0.408
2778,49003,0.084,0.116,0.111,0.27,0.419,0.47
2779,49005,0.09,0.108,0.08,0.31,0.411,0.508
2780,49007,0.107,0.134,0.114,0.293,0.353,0.534
2781,49009,0.091,0.296,0.102,0.33,0.181,0.569
2782,49011,0.035,0.055,0.077,0.314,0.518,0.404
2783,49013,0.051,0.259,0.033,0.469,0.188,0.569
2784,49015,0.122,0.109,0.106,0.239,0.424,0.47
2785,49017,0.062,0.056,0.232,0.264,0.386,0.382
2786,49019,0.056,0.111,0.098,0.176,0.558,0.343
2787,49021,0.065,0.036,0.22,0.262,0.417,0.363
2788,49023,0.335,0.023,0.079,0.193,0.369,0.551
2789,49025,0.061,0.041,0.226,0.227,0.445,0.329
2790,49027,0.432,0.023,0.088,0.171,0.286,0.569
2791,49029,0.092,0.155,0.053,0.37,0.33,0.569
2792,49031,0.097,0.061,0.266,0.3,0.276,0.458
2793,49033,0.077,0.113,0.062,0.327,0.421,0.517
2794,49035,0.028,0.032,0.094,0.202,0.644,0.262
2795,49037,0.04,0.064,0.042,0.21,0.644,0.314
2796,49039,0.107,0.043,0.104,0.273,0.473,0.423
2797,49041,0.152,0.096,0.171,0.3,0.282,0.548
2798,49043,0.018,0.1,0.054,0.177,0.651,0.295
2799,49045,0.002,0.114,0.141,0.212,0.532,0.328
2800,49047,0.121,0.269,0.046,0.389,0.175,0.569
2801,49049,0.068,0.035,0.195,0.244,0.458,0.347
2802,49051,0.039,0.063,0.056,0.254,0.588,0.356
2803,49053,0.034,0.056,0.123,0.269,0.518,0.359
2804,49055,0.068,0.129,0.114,0.269,0.42,0.466
2805,49057,0.066,0.089,0.072,0.287,0.486,0.442
2806,50001,0.029,0.045,0.086,0.139,0.702,0.213
2807,50003,0.028,0.058,0.061,0.084,0.77,0.17
2808,50005,0.076,0.121,0.078,0.154,0.57,0.351
2809,50007,0.031,0.07,0.065,0.115,0.718,0.216
2810,50009,0.054,0.075,0.083,0.158,0.631,0.287
2811,50011,0.042,0.058,0.056,0.134,0.71,0.234
2812,50013,0.031,0.039,0.088,0.113,0.729,0.183
2813,50015,0.027,0.181,0.062,0.141,0.59,0.349
2814,50017,0.029,0.095,0.073,0.107,0.696,0.231
2815,50019,0.07,0.174,0.061,0.149,0.546,0.393
2816,50021,0.031,0.037,0.088,0.205,0.639,0.273
2817,50023,0.051,0.19,0.104,0.05,0.604,0.291
2818,50025,0.075,0.031,0.035,0.151,0.708,0.257
2819,50027,0.061,0.055,0.03,0.227,0.627,0.343
2820,51001,0.001,0.019,0.055,0.1,0.824,0.12
